,race,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN2,FairSC_normalized2,FairSC2,FairDEN3,FairSC_normalized3,FairSC3,FairDEN4,FairSC_normalized4,FairSC4,FairDEN5,FairSC_normalized5,FairSC5,FairDEN6,FairSC_normalized6,FairSC6,FairDEN7,FairSC_normalized7,FairSC7,FairDEN8,FairSC_normalized8,FairSC8,FairDEN9,FairSC_normalized9,FairSC9,FairDEN10,FairSC_normalized10,FairSC10
9620,4,62,26911,4,0,66,0,0,1,0,1,2,1,1,2,1,1,3,2,3,4,0,4,2,4,5,3,4,5,0,1,1,6,0,5
23323,4,24,103277,9,2597,40,0,0,0,0,0,0,1,2,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2
14023,4,54,257869,10,0,28,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,3,7,1
31405,4,41,469454,10,0,40,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0
13294,4,61,168654,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
16794,4,24,109053,9,0,25,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3
34548,4,21,188923,9,0,25,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3
18111,4,52,104280,10,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,4,4,6,1,5,1,5,4,8,1,0,3,7
40756,4,51,126850,9,0,65,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,1,3,6,6,7,9,1,6
27492,1,61,80896,14,0,45,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1
18701,4,51,228516,9,0,45,0,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7
9452,4,47,464945,9,0,45,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,5,3,5,1,0,0,2,2,6,3,9,0
43277,2,47,234470,12,0,40,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1
10351,4,38,222450,10,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,4,1,0,1,6,6,7,6,1,8,4,4,8,8
14421,4,34,31740,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2
33131,4,32,28984,10,0,25,0,0,1,0,0,1,1,2,0,0,3,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,4,3
31108,1,38,125499,13,7688,60,1,0,1,0,1,1,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,2,4,1
23656,4,20,184779,10,0,20,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3
853,4,26,96467,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
13097,4,37,194004,7,0,25,0,0,1,0,0,1,1,1,0,0,1,0,2,3,3,3,4,5,0,4,1,5,5,2,4,1,8,4,1
36064,4,39,346478,9,0,40,1,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,0,0,0,1,2,6,5,9,0
26577,4,64,149775,14,0,8,0,0,1,1,1,2,1,1,2,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,8,6,7,1
33462,4,56,124137,15,99999,45,1,1,1,1,1,2,2,0,-1,2,1,-1,4,3,-1,3,4,-1,0,2,-1,5,5,-1,4,8,-1,4,1
10587,2,42,204450,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1
33494,4,56,296991,15,0,55,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,5,3,5,2,5,4,8,8,4,1
884,4,33,258498,10,0,60,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6
22708,2,24,67804,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1
29626,4,28,160981,10,0,52,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6
34219,4,53,116288,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
7180,4,37,218184,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
27756,2,21,478457,10,0,12,0,0,1,0,1,2,1,1,2,1,1,3,0,3,3,3,4,3,0,5,3,5,5,0,4,1,6,4,1
10849,4,51,123011,13,0,50,1,0,0,1,1,1,2,0,0,2,2,1,4,1,2,5,3,1,5,2,5,2,2,8,7,8,9,2,1
31939,4,44,157217,13,0,42,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
19602,2,41,114967,11,0,40,1,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1
9733,4,47,114754,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
8675,4,33,196385,14,0,37,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4
17023,4,36,152307,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
23242,2,45,236612,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1
39704,0,33,26252,12,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1
37349,4,18,192254,10,0,10,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3
40684,4,20,95552,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,6,1,3,6,7,7,1,0,0,4,5,2
5994,4,52,99307,12,3103,48,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,5,2,6,4,8,3,4,1
37908,4,21,415755,10,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0
24986,4,24,134787,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,7,1,0,0,4,5,2
37543,4,52,266433,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,3,4,0,6,5,6,6,0,1,8,6,4,3,0
3919,4,22,73203,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,6,1,3,6,7,7,1,0,0,4,5,2
43342,4,35,49020,12,0,35,0,0,0,1,1,1,2,0,0,2,2,1,4,1,2,5,3,1,5,2,5,2,2,8,7,8,9,2,1
7497,4,33,121966,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2
31292,4,42,194417,10,0,40,1,0,0,0,0,0,1,1,1,1,1,2,0,3,1,3,1,0,1,6,6,6,6,1,8,4,4,3,8
15509,4,46,170850,9,0,50,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,5,0,1,3,4,8,7,5,3,6
40074,2,49,316323,9,0,48,1,0,0,0,1,1,1,1,0,1,1,1,0,3,2,3,4,1,0,5,5,5,5,8,4,1,9,4,1
31319,4,32,420895,13,0,47,0,0,0,0,1,1,0,0,0,3,0,1,3,0,2,2,2,1,3,5,5,0,0,8,2,6,9,9,0
19819,4,35,134367,12,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,1,5,3,0,5,2,0,2,2,4,7,8,5,2,1
1584,4,48,65535,9,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,1,5,1,3,8,8,7,0,3,6
14981,4,45,201865,16,0,45,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,8,3,2,1
46048,2,20,187149,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1
22543,4,18,193166,5,0,42,0,0,1,0,0,1,1,1,0,1,0,4,2,3,2,3,2,1,4,5,7,4,5,6,1,1,3,0,5
32730,4,42,55457,6,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,9,0,5
35837,4,56,116878,3,0,40,1,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,5,4,1,7,4,5,2,1,1,3,0,5
30196,4,34,35595,11,0,40,0,0,0,0,1,0,1,1,1,1,3,1,0,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2
44168,4,34,176862,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
27058,4,23,163090,12,0,20,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3
30570,4,24,315476,12,0,40,0,0,0,0,1,1,0,0,0,3,0,1,3,0,2,2,2,1,3,2,5,0,0,8,2,3,9,2,4
33985,4,24,314440,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0
1388,4,19,194095,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
19105,2,44,189956,13,15024,40,1,0,1,1,1,1,2,1,3,2,1,0,4,3,3,3,4,5,0,5,1,5,5,2,4,1,8,4,1
25982,4,25,192321,12,0,80,0,0,1,1,1,2,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6
12829,4,37,241998,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
16332,4,21,305781,9,0,45,0,0,0,0,0,1,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0
19486,4,28,188278,13,0,50,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
24588,4,23,210797,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
34402,4,20,24008,10,0,40,0,0,0,0,0,0,1,2,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2
36423,4,34,121093,13,0,53,1,0,0,1,1,0,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,8,0,2,1
34641,4,59,249814,9,0,37,0,0,0,0,1,1,1,1,0,1,1,1,2,3,5,3,4,4,6,1,5,6,5,4,8,1,0,3,7
13709,4,48,255439,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,3,4,0,6,6,6,6,0,1,8,6,4,3,0
12967,4,51,103995,12,0,25,0,0,1,1,1,1,1,1,3,0,1,0,2,3,3,3,4,5,6,1,1,6,5,2,4,1,8,4,1
7168,4,22,62865,12,0,40,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,3,0,2,4
41543,4,30,385177,13,0,24,1,0,1,0,1,1,0,2,3,3,0,0,3,0,3,2,2,3,3,5,3,0,0,5,2,6,2,9,0
15681,4,32,37210,13,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1
28126,4,31,191834,10,0,40,1,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
22177,0,35,85548,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1
21479,4,44,226129,11,0,50,1,0,1,1,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,3,6,4,7,9,4,6
8807,4,69,169717,13,6418,45,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,4,3,5,2,3,5,2,5,4,8,2,4,1
35682,4,38,111128,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,3,6,7,7,1,0,0,4,5,2
1282,4,65,36039,9,0,40,1,0,0,1,1,1,1,1,0,1,1,4,2,3,2,3,4,1,6,1,7,6,5,6,8,1,9,3,7
15217,2,21,372636,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1
8869,4,23,40021,10,0,70,0,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6
35680,4,35,123939,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2
11416,4,41,120277,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
30625,4,53,55861,9,0,40,1,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,5,3,7
35649,4,41,106501,12,7688,50,1,0,1,1,1,1,2,0,0,2,2,0,4,1,3,3,3,5,0,2,1,5,2,2,4,8,8,4,1
46501,4,45,201699,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,6,6,6,6,6,1,8,4,4,3,7
23751,4,61,97128,13,0,45,1,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,8,7,8,0,4,1
41471,4,48,102359,16,0,60,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,2,2,5,7,8,2,2,1
672,4,17,368700,7,0,10,0,0,1,0,0,1,0,2,3,0,0,0,3,2,3,1,5,3,2,4,1,3,1,2,3,2,8,6,3
3610,4,45,177543,9,0,50,0,0,0,1,1,0,1,1,1,1,1,2,0,3,1,0,4,0,0,5,6,1,3,1,8,7,5,3,6
33194,4,27,241431,9,0,35,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,5,8,9
24539,4,40,142886,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
24810,4,35,129597,10,0,46,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,4,0,4,1,3,0,7,3,4,4,7,5,4,6
17922,4,36,178815,13,8614,40,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,0,2,1,5,2,2,4,8,3,4,1
9988,4,41,144995,14,0,55,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,8,0,2,1
42797,4,50,123004,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
38131,4,39,191161,9,0,55,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6
3714,2,44,286750,13,0,50,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1
30973,4,31,128567,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2
17846,4,45,178341,14,0,50,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1
3366,4,36,84306,13,5013,50,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,5,2,7,2,2,6,7,8,3,2,1
33702,4,34,24361,15,10520,40,1,0,1,1,1,2,2,0,2,2,2,3,4,1,4,5,3,2,0,2,3,5,2,0,4,8,6,4,1
32960,4,60,164730,13,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,0,4,1
47759,4,62,99470,9,0,45,1,0,0,1,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7
46622,4,32,246282,16,2961,99,0,0,1,1,1,2,2,0,2,1,1,3,0,3,4,0,0,2,4,5,4,1,3,7,6,7,7,1,6
10069,4,51,203015,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
18747,2,39,169249,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1
41598,4,38,152307,13,0,41,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
9828,4,32,191856,14,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4
34956,2,35,174571,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1
13328,4,34,105493,14,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1
18683,0,30,76313,9,0,48,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,5,5,5,4,4,1,0,4,1
24534,4,31,209101,15,0,25,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,2,2,5,7,3,2,2,1
44526,4,32,221680,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
12208,4,42,198316,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
20841,4,19,231972,7,0,20,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3
28929,4,18,113185,7,0,25,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3
41591,4,22,214731,10,0,15,0,0,0,0,0,0,0,2,1,0,0,1,1,2,1,1,5,0,2,4,0,3,1,4,3,2,5,6,3
45121,4,18,65098,9,0,30,0,0,0,0,0,1,0,2,0,0,3,1,1,2,5,1,5,4,2,4,5,3,1,4,3,2,0,6,3
48021,4,59,190748,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
22583,1,29,90934,13,0,64,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,7,5,5,2,4,1,3,4,1
10962,4,19,198668,4,0,40,0,0,1,0,0,1,1,1,0,1,0,4,2,3,2,3,2,5,4,5,1,4,5,2,1,1,3,0,5
15143,4,32,207113,6,0,40,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,4,1,4,5,5,4,5,8,1,1,9,0,5
25434,4,27,312692,13,0,12,0,0,1,0,0,2,0,2,3,0,0,0,3,2,3,1,5,3,2,4,3,3,1,5,3,2,2,6,3
44118,4,35,28572,7,0,40,0,0,1,0,0,1,1,1,0,1,3,4,0,4,2,4,0,1,1,3,7,7,7,6,0,0,3,5,2
20230,4,26,59367,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
31827,4,55,183580,10,0,38,0,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7
17136,4,44,230684,9,0,45,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,6,6,0,6,6,4,8,4,5,3,0
24775,4,56,76142,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7
28066,2,37,340599,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1
18392,4,32,240888,12,0,40,0,0,0,1,1,0,2,0,1,3,2,1,3,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4
30490,4,34,158615,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8
11808,4,25,156334,6,0,40,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,0,1,4,5,5,4,5,8,1,1,9,0,5
26048,4,19,439779,10,0,15,0,0,1,0,0,1,0,2,3,3,0,0,3,0,3,2,2,3,3,4,3,0,0,5,2,6,2,9,0
35695,4,45,127948,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
34037,3,27,62082,13,0,38,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,5,2,4
198,4,35,138992,14,7298,40,1,0,1,1,1,1,2,0,0,2,2,0,4,1,3,5,3,5,0,2,1,5,2,2,4,8,8,4,1
41322,4,68,180082,9,0,23,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,9,7,1
13062,4,34,737315,13,0,40,1,0,1,0,1,2,0,0,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,7,9,0
30578,4,20,334105,10,0,10,0,0,1,0,0,1,0,2,3,0,0,0,1,2,3,1,5,3,2,4,1,3,1,2,3,2,8,6,3
16812,4,30,197827,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
22292,0,42,23813,10,2885,30,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,1,5,5,2,4,1,3,4,1
10393,2,59,200700,12,0,40,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1
44703,2,51,345459,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1
11790,4,23,34113,9,0,45,0,0,0,0,0,0,1,1,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2
37511,4,40,308296,9,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0
24698,4,41,49797,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,3,1,4,0,0,1,3,6,7,7,1,8,0,4,5,2
7040,4,49,43479,10,0,40,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7
41511,3,49,136358,14,0,20,0,0,1,1,1,1,2,0,3,2,1,0,4,3,3,5,4,3,5,2,3,5,2,5,4,8,2,4,1
34823,4,25,314464,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0
24428,4,35,422933,13,0,37,0,0,1,0,1,1,0,0,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0
13745,4,37,125933,9,0,40,1,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,3,2,7,7,3,0,0,1,5,2
45631,4,31,103772,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2
7270,4,40,163215,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
28323,4,55,99551,13,0,15,0,0,1,1,1,2,1,1,3,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,8,2,7,1
13983,2,37,259882,11,0,6,0,0,1,0,1,2,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,2,4,1
43900,4,31,152109,10,0,30,0,0,0,0,0,0,0,2,0,0,3,1,1,4,5,4,4,4,1,4,5,7,1,4,0,2,0,4,1
9955,3,28,118861,6,0,48,0,0,0,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,5,7,4,5,6,1,1,9,0,5
11605,3,40,145439,3,4064,40,0,0,1,0,1,1,1,1,0,1,1,0,2,3,3,3,4,5,4,5,1,4,5,2,1,1,8,0,5
2740,4,38,236391,13,7688,40,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,0,2,3,5,2,5,4,8,2,4,1
28188,4,49,208978,9,0,16,0,0,1,0,0,1,1,1,3,0,1,0,2,3,3,3,4,5,6,1,1,6,5,2,4,1,8,4,1
26864,4,37,169426,9,0,60,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6
2710,4,50,92079,10,0,45,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7
44946,4,26,135521,9,0,50,0,0,0,0,0,0,1,1,1,1,3,1,0,4,5,0,0,4,0,3,0,1,3,4,6,7,5,1,6
5369,4,43,86750,11,0,99,0,0,1,1,1,2,1,1,2,1,1,3,0,3,4,0,0,2,4,5,3,1,3,0,6,7,6,1,6
21517,4,35,108946,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2
5146,4,41,59938,9,0,43,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,4,0,4,1,3,0,7,7,4,8,0,5,5,2
28823,0,28,25684,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,0,5,5,4,4,1,5,4,1
37478,4,32,220148,9,0,40,0,0,0,0,0,0,0,2,1,3,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
19962,4,38,151322,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,3,8
37413,4,31,106637,10,0,20,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3
681,4,37,161141,11,0,40,1,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,5,8,8
8932,4,30,250499,10,0,55,1,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6
27851,4,61,197286,4,0,40,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,5,4,1,7,4,5,2,1,1,3,0,5
43322,4,22,194630,10,0,10,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3
47255,4,67,132586,9,0,15,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,3,7,1
16159,4,36,175759,13,7298,50,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,5,0,2,1,5,2,2,4,8,8,4,1
31915,4,42,101593,13,0,42,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
3180,4,30,326104,9,0,40,1,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0
