,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,Scalable2,FairDEN2,FairSC_normalized2,FairSC2,Fairlet_MCF Fairlet2,Scalable3,FairDEN3,FairSC_normalized3,FairSC3,Fairlet_MCF Fairlet3,Scalable4,FairDEN4,FairSC_normalized4,FairSC4,Fairlet_MCF Fairlet4,Scalable5,FairDEN5,FairSC_normalized5,FairSC5,Fairlet_MCF Fairlet5,Scalable6,FairDEN6,FairSC_normalized6,FairSC6,Fairlet_MCF Fairlet6,Scalable7,FairDEN7,FairSC_normalized7,FairSC7,Fairlet_MCF Fairlet7,Scalable8,FairDEN8,FairSC_normalized8,FairSC8,Fairlet_MCF Fairlet8,Scalable9,FairDEN9,FairSC_normalized9,FairSC9,Fairlet_MCF Fairlet9,Scalable10,FairDEN10,FairSC_normalized10,FairSC10,Fairlet_MCF Fairlet10
38063,1,27,203697,14,0,50,0,-1,0,0,1,0,0,0,0,1,0,2,2,1,3,3,2,3,4,0,0,0,4,2,1,5,0,0,6,3,5,3,7,0,1,1,6,2,2,6,0,2,4,9,2,2,0
30476,1,63,331527,6,0,40,0,-1,1,1,0,1,0,2,0,0,1,2,0,3,1,2,2,4,3,1,3,0,0,0,0,4,0,6,5,1,0,3,5,2,4,2,6,8,1,2,1,2,6,5,0,5,6
41940,1,79,160758,4,0,15,0,-1,1,1,0,1,0,2,2,0,1,2,0,2,1,2,2,4,0,1,3,0,0,3,0,4,0,4,4,1,0,3,5,4,4,2,6,5,6,2,1,2,6,4,0,5,0
44579,0,29,197565,9,0,35,1,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,1,3,0,2,1,4,4,0,3,0,4,3,3,3,1,7,7,6,1,0,3,7,2,8,2,8,1,0
46200,1,37,162834,10,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,6,1,4,2,3,6,1,0,0,6,1,8,8,4,2,7,7,3,8,0
25314,1,43,117158,10,0,45,1,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,1,3,4,4,6,0,0,0,3,1,1,2,2,6,6,0,8,5,2,9,2,3,5,6
33574,1,44,67874,10,0,50,0,-1,0,0,0,1,0,1,0,2,1,2,1,1,1,0,2,0,1,1,4,0,2,5,3,1,0,1,6,0,2,3,1,5,2,0,6,6,5,8,6,2,9,1,3,7,0
23264,1,19,158603,6,0,25,0,-1,1,0,0,1,0,0,0,0,2,2,3,1,2,1,2,2,1,2,2,0,1,5,2,0,0,3,6,5,1,3,4,5,0,3,6,3,2,0,8,2,2,9,5,4,0
9520,1,60,25141,10,0,60,0,-1,0,1,1,1,0,1,0,2,1,2,0,3,1,0,2,0,3,1,3,0,0,0,3,1,4,4,5,0,2,3,1,2,2,0,6,5,1,1,6,2,9,5,1,7,8
46706,1,29,425830,12,0,40,0,-1,1,1,0,1,0,0,0,2,0,2,2,1,2,2,2,4,4,2,2,0,5,2,1,0,0,5,2,6,2,3,0,0,3,0,6,4,2,0,1,2,3,9,4,3,0
30536,0,28,119287,13,15024,28,1,-1,0,1,1,1,0,1,2,2,1,1,1,2,0,0,2,2,0,4,3,0,4,3,4,1,1,0,3,4,2,3,6,6,7,0,1,2,6,3,1,3,4,8,4,3,3
8230,1,23,91189,13,0,20,0,-1,0,1,0,1,0,1,0,0,2,2,3,1,2,1,2,2,3,2,2,0,1,2,2,0,0,0,5,5,1,3,6,7,0,3,6,3,7,8,8,2,2,3,5,4,0
36753,1,41,116493,10,0,52,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,1,1,4,0,2,5,3,1,0,1,6,0,2,3,2,5,2,0,6,6,5,1,6,2,0,1,3,7,6
41700,0,17,110916,7,0,10,0,-1,1,1,0,1,0,0,0,2,1,2,3,1,0,2,2,2,4,3,1,0,1,2,5,2,0,3,2,2,4,3,4,0,6,5,6,3,7,4,2,2,2,3,7,6,0
11309,1,42,126094,9,0,39,0,-1,1,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,6,1,4,0,3,6,1,0,2,6,0,8,8,5,2,9,7,3,8,0
609,0,17,169658,6,0,21,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,5,5,2,0,3,6,2,4,3,4,5,6,5,6,3,5,4,2,2,2,1,7,6,0
30948,0,31,157886,10,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,2,2,4,3,0,2,4,4,4,0,3,1,4,3,3,6,1,7,7,6,1,8,3,7,2,7,7,8,1,0
25695,0,70,163057,9,2009,40,0,-1,1,1,0,1,0,2,0,2,1,2,0,1,0,0,2,1,4,4,3,0,0,2,4,4,0,4,2,4,3,3,1,0,7,4,6,5,2,7,1,2,1,9,9,0,0
15607,0,84,132806,9,0,13,0,-1,1,1,0,1,0,2,2,2,1,2,0,3,0,0,2,1,3,1,3,0,0,0,0,4,0,4,4,4,3,3,1,2,7,4,6,5,1,7,1,2,1,5,9,0,0
6484,0,36,162256,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,4,3,0,2,4,4,4,0,3,1,4,3,3,6,3,7,7,6,1,4,3,1,2,7,0,8,3,6
32466,0,47,174995,9,0,30,0,-1,1,0,0,1,0,1,0,2,1,1,0,1,0,0,2,0,1,1,3,2,0,5,4,4,1,6,6,4,3,5,1,5,7,4,4,0,5,7,1,6,1,1,9,0,3
3168,1,31,111567,13,0,70,1,-1,0,1,1,0,0,1,0,1,0,2,2,1,3,3,2,3,4,0,0,0,4,2,3,1,0,1,2,0,2,3,7,7,2,0,6,6,7,1,6,2,4,3,1,7,0
31946,1,58,250206,6,5178,40,1,-1,1,1,0,1,0,2,0,2,1,2,0,3,1,2,2,4,3,1,3,0,0,0,0,4,4,6,5,1,0,3,5,2,4,2,6,0,1,2,1,2,6,5,0,5,8
41000,0,23,215616,9,0,20,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,1,5,2,0,5,0,2,4,0,3,5,6,5,7,3,5,4,2,0,2,1,7,6,2
7544,1,38,159179,15,0,45,1,-1,0,0,1,0,0,1,1,1,0,2,1,1,3,3,2,3,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,0
48211,0,26,143280,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,1,0,0,0,2,2,2,1,3,0,2,4,4,4,0,3,1,4,3,3,6,3,7,7,6,3,4,3,7,2,7,0,8,1,0
27917,1,22,324922,9,0,50,0,-1,1,1,0,1,0,0,0,2,2,2,2,1,2,2,2,2,4,2,2,4,5,2,2,0,0,5,2,6,2,3,0,0,3,0,7,7,7,0,1,8,8,3,4,3,0
24803,0,47,374580,9,0,52,0,-1,1,1,0,1,0,2,0,2,1,2,2,1,0,0,2,4,3,4,3,0,5,2,4,1,0,5,5,6,2,3,0,7,3,0,6,8,7,3,1,2,3,3,4,3,0
47818,0,29,101108,9,0,15,0,-1,1,0,0,1,0,1,0,2,1,2,3,1,0,2,2,0,1,3,1,4,1,5,5,2,0,3,6,2,4,0,6,0,6,5,7,3,2,4,2,0,2,9,7,6,2
2514,1,29,490332,10,0,45,1,-1,1,1,0,1,0,0,0,2,1,2,2,1,2,2,2,4,4,2,2,0,5,2,2,0,0,5,2,6,2,3,0,0,3,0,6,4,2,0,1,2,3,9,4,3,0
5158,1,22,36011,11,0,30,0,-1,0,1,0,1,0,1,0,0,2,2,1,1,2,1,2,0,4,2,4,0,2,2,2,3,0,3,2,5,1,3,6,7,0,3,6,3,7,8,8,2,7,3,3,4,6
43174,0,32,19447,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,1,3,0,2,1,4,4,1,3,0,4,3,3,6,1,7,7,1,3,0,7,7,3,7,2,8,1,6
2829,1,36,107302,14,0,60,1,-1,0,0,1,0,0,1,0,1,0,2,1,1,3,3,2,3,1,0,0,0,4,2,1,5,0,2,6,3,5,3,7,0,1,1,6,6,2,1,0,2,4,9,1,2,0
38919,0,56,106850,10,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,2,4,3,0,0,1,4,4,0,4,0,4,3,3,1,1,7,4,6,5,0,7,1,2,9,2,9,0,6
41085,0,44,190531,13,0,35,0,-1,0,0,0,1,0,1,1,2,1,2,0,0,0,0,2,1,1,4,3,0,4,5,4,1,0,2,0,6,6,3,7,5,5,6,6,2,5,5,3,2,5,1,6,9,6
17011,0,48,245948,9,2174,40,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,0,0,2,4,1,4,3,0,0,5,4,4,0,6,6,4,3,3,1,5,7,4,6,8,5,3,1,2,1,1,4,0,0
43771,1,18,131825,7,0,21,0,-1,1,0,0,1,0,0,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,5,2,0,0,3,6,5,1,3,4,5,0,3,6,3,5,0,8,2,2,1,5,4,0
35005,0,33,149902,10,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,4,3,0,2,4,4,4,0,3,1,4,3,3,6,1,7,7,6,1,8,3,7,2,7,7,8,1,0
7337,1,37,538443,9,14344,40,1,-1,1,1,0,1,0,2,2,2,1,2,2,2,0,2,2,4,0,4,3,0,5,3,4,0,0,5,3,6,2,3,0,6,3,0,6,4,3,3,1,2,3,6,4,3,0
9620,0,62,26911,4,0,66,0,-1,1,1,0,1,0,1,2,2,1,2,0,2,1,0,2,0,0,1,3,0,0,3,0,4,0,1,4,4,3,3,5,4,7,4,6,5,6,7,1,2,6,4,9,0,0
23323,1,37,161141,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,6,1,5,2,3,6,3,0,0,6,1,4,8,4,2,7,0,3,8,0
14023,1,27,183523,10,0,40,1,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,4,0,2,4,2,3,0,3,1,5,1,3,3,1,0,3,6,1,8,8,4,2,8,7,3,8,0
31405,1,53,155594,13,0,40,1,-1,0,0,1,0,0,1,1,1,0,2,0,0,3,3,2,1,1,0,0,0,0,1,1,5,0,2,0,3,5,3,7,1,1,1,6,2,0,6,0,2,5,2,2,2,6
13294,1,47,255934,10,0,80,0,-1,1,1,1,0,0,2,2,1,1,2,2,3,1,0,2,3,3,1,3,0,3,0,3,1,5,1,4,0,2,6,2,2,2,0,5,6,1,1,6,2,0,5,1,7,6
16794,0,35,139770,9,6849,40,0,-1,1,1,0,1,0,1,0,2,1,2,1,1,0,0,3,0,4,4,3,0,2,2,4,4,3,3,2,4,3,4,6,7,7,0,3,1,7,3,1,4,7,3,8,3,7
34548,0,24,211968,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,3,1,5,6,6,2,0,5,3,2,4,2,6,9,0
18111,0,42,119359,15,15024,40,1,-1,0,1,1,1,0,1,2,2,1,2,1,2,0,0,2,3,0,4,3,0,4,0,4,1,0,2,4,4,2,3,7,4,7,0,6,2,6,3,1,2,5,4,4,3,0
48261,0,23,113735,10,0,20,0,-1,0,0,0,1,0,1,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,5,5,2,0,3,0,2,4,3,6,5,6,5,6,3,5,4,2,2,2,1,7,6,0
27492,1,34,473133,9,0,60,0,-1,1,1,0,1,0,2,2,2,1,2,2,3,0,2,2,4,3,2,2,0,5,0,4,0,0,5,4,6,2,3,0,2,3,0,6,4,1,0,1,2,3,5,4,3,6
18701,0,34,226629,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,4,3,0,2,4,4,4,0,6,1,6,2,3,3,3,7,0,6,1,4,3,1,2,8,0,8,3,0
9452,1,47,464945,9,0,45,0,-1,1,1,0,1,0,2,0,2,1,2,2,1,2,2,2,4,3,2,2,0,5,2,4,0,0,5,5,6,2,3,0,7,3,0,6,4,7,0,1,2,3,3,4,3,0
43278,1,38,312232,13,0,55,1,-1,0,0,1,0,0,2,0,1,0,2,2,1,3,3,2,3,1,0,0,0,4,2,1,5,0,0,6,3,2,3,0,0,3,0,6,4,2,6,1,2,3,9,4,3,0
10351,1,38,222450,10,0,40,0,-1,1,0,0,1,0,0,1,0,1,2,2,0,0,2,2,4,2,2,2,0,5,4,4,0,0,6,1,6,2,3,3,1,3,0,6,0,8,3,4,2,0,7,4,8,0
14421,1,38,40077,9,0,50,1,-1,0,0,0,1,0,1,1,2,1,2,1,1,1,0,2,0,1,1,4,0,2,5,3,3,0,3,6,0,2,3,6,5,2,0,6,6,5,8,6,2,7,1,3,7,0
33131,0,28,191088,13,2354,60,0,-1,0,1,0,1,0,0,0,2,1,2,2,1,0,0,2,3,4,4,3,0,4,2,4,1,0,1,5,6,6,3,7,7,5,6,2,6,7,5,3,8,4,3,6,9,0
31108,0,25,137296,12,0,38,0,-1,0,0,0,1,0,0,1,2,1,2,1,0,0,0,2,2,2,4,3,0,2,1,4,1,0,0,0,6,6,3,6,1,5,6,6,2,0,5,3,2,4,2,6,9,6
23656,1,40,75313,13,7688,66,1,-1,0,1,1,0,0,1,2,1,0,2,1,2,3,3,2,3,0,0,0,0,4,0,4,5,0,1,4,4,5,3,7,4,7,1,6,6,6,1,6,2,5,4,1,7,0
853,0,26,96467,13,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,6,1,5,6,6,2,0,5,3,2,4,2,6,9,0
13097,1,28,154863,13,0,35,0,-1,0,0,1,0,0,0,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,5,1,5,0,0,0,3,5,3,6,5,1,1,6,2,5,6,0,2,4,1,2,2,0
36064,0,34,176244,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,2,2,4,3,0,2,4,4,4,0,3,1,4,3,3,3,3,7,7,6,1,4,3,7,2,7,0,8,1,0
26577,0,23,210474,10,0,20,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,2,3,1,0,1,1,5,2,0,5,0,2,4,2,3,1,6,5,6,3,0,4,2,2,2,2,7,6,6
33462,1,39,42478,13,0,40,0,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,1,1,5,0,2,0,3,5,3,7,1,1,1,6,2,0,6,0,2,5,2,2,2,0
10587,1,42,204450,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,2,2,0,1,2,2,4,2,1,3,0,2,4,4,4,0,6,1,4,0,3,2,3,4,2,6,0,4,3,4,2,0,0,4,8,0
33494,1,30,157990,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,2,1,0,2,1,2,2,2,2,4,0,2,4,2,3,0,3,1,5,1,3,6,3,0,3,6,1,4,8,4,2,7,0,3,8,0
884,0,33,258498,10,0,60,0,-1,1,1,0,1,0,0,0,2,1,2,2,1,0,0,2,3,4,4,3,0,3,2,4,1,0,1,2,6,2,3,2,0,5,0,6,6,2,3,1,2,0,9,8,3,0
22708,0,61,26254,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,1,4,3,0,0,5,4,4,0,4,0,4,3,3,1,5,7,4,6,5,5,7,1,2,9,1,9,0,0
29626,1,32,112650,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,1,5,1,3,6,3,0,3,6,3,4,8,8,2,7,0,3,4,0
34219,1,29,328981,9,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,2,2,4,2,2,2,4,5,1,2,0,0,5,0,6,2,3,0,1,3,0,7,4,0,0,1,2,3,2,4,3,0
7180,1,37,218184,13,0,40,1,-1,0,0,1,0,0,0,1,1,0,2,2,0,3,3,2,3,2,0,0,0,4,1,1,5,0,0,0,3,5,3,7,1,1,1,6,2,0,6,0,2,4,2,2,2,6
27756,1,57,188877,5,0,40,0,-1,1,0,0,1,0,2,0,0,1,2,0,1,1,2,2,4,1,1,3,0,0,5,0,4,0,6,6,1,0,3,5,0,4,2,6,5,2,2,1,2,6,9,0,5,0
10849,1,51,123011,13,0,50,1,-1,0,0,1,0,0,1,0,1,0,2,0,1,3,3,2,3,1,0,0,4,4,5,1,5,0,2,6,3,5,0,7,5,1,1,7,2,5,6,0,5,5,1,2,2,0
31939,0,36,54229,12,0,37,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,1,4,3,0,2,5,4,1,4,2,6,4,6,3,6,5,5,6,6,2,5,5,3,2,9,1,6,9,6
19602,0,43,96483,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,4,3,0,2,1,4,4,0,6,0,4,3,3,1,1,7,4,6,0,8,7,1,2,9,7,9,0,0
9733,1,47,114754,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,3,0,0,4,0,4,0,4,1,4,0,3,1,1,4,2,6,0,8,2,5,2,9,7,0,5,0
8675,1,33,196385,14,0,37,1,-1,0,0,1,0,0,0,1,1,0,2,2,0,3,3,2,3,2,0,0,0,4,1,1,5,0,0,0,3,5,3,7,1,1,1,6,2,0,6,0,2,4,2,2,2,0
17023,1,53,104879,9,0,40,1,-1,1,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,2,1,3,0,0,4,0,4,0,4,1,1,0,3,1,1,4,2,6,5,8,2,5,2,9,7,0,5,0
23242,0,17,806316,7,0,20,0,-1,1,1,0,1,0,0,2,2,1,2,3,2,2,2,2,4,0,2,2,0,5,3,2,0,0,5,3,6,2,3,0,6,3,0,6,4,3,3,1,5,3,6,4,3,0
39705,1,45,187563,9,5013,45,0,-1,1,1,1,1,0,2,0,2,1,2,0,1,0,0,2,4,4,4,3,4,0,2,4,1,0,6,2,4,2,2,2,7,7,0,7,0,7,3,1,5,0,3,4,3,0
37349,0,33,109920,13,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,3,2,4,3,0,4,1,4,1,0,2,0,6,6,3,7,1,5,6,6,2,0,5,3,2,4,2,6,9,6
40685,1,42,214781,13,0,38,0,-1,0,0,1,0,0,2,1,1,0,2,2,0,3,3,0,1,2,0,0,3,4,1,1,5,5,2,0,3,5,6,7,1,1,1,5,2,0,6,0,7,5,2,2,2,9
5994,1,52,99307,12,3103,48,1,-1,0,1,1,0,0,1,0,1,0,2,0,1,3,3,2,1,4,0,0,0,0,2,1,5,0,2,2,3,5,3,1,7,1,1,6,2,7,6,0,2,5,3,2,2,6
37908,1,38,402522,2,0,40,0,-1,1,1,0,1,0,2,2,0,1,2,2,3,2,2,2,4,3,2,2,0,3,0,0,0,0,5,4,6,2,3,4,4,3,0,6,0,6,0,1,2,6,4,4,3,0
24986,1,32,388672,10,0,16,0,-1,1,1,0,1,0,0,0,0,2,2,3,1,2,2,2,4,3,2,2,0,5,2,2,0,0,5,5,6,1,3,0,7,3,0,6,4,7,0,1,2,3,3,5,3,0
37543,0,53,255927,13,0,52,0,-1,0,1,0,1,0,2,0,2,1,2,0,1,0,0,0,1,4,4,3,3,4,2,4,1,5,2,2,6,6,6,7,7,5,6,5,8,7,5,3,7,5,3,6,9,9
3919,0,22,73203,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,2,2,1,3,0,2,4,4,4,0,3,1,4,3,3,6,1,7,7,6,3,8,3,7,2,7,7,8,1,0
43343,1,61,149855,4,0,70,0,-1,1,1,0,1,0,2,2,2,1,2,0,2,1,0,2,0,0,1,3,0,3,3,3,4,0,1,4,0,2,3,5,4,2,0,6,6,6,1,6,2,6,4,1,7,0
7497,0,33,121966,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,1,3,0,2,4,4,4,0,3,1,4,3,3,6,3,7,7,6,1,4,3,7,2,7,0,8,1,0
31292,0,46,327786,11,3325,42,0,-1,1,1,0,1,0,2,0,2,1,2,2,1,0,0,2,4,4,4,3,0,5,2,4,1,0,5,2,6,2,3,0,7,5,0,6,8,7,3,1,2,3,3,4,3,0
15509,0,34,200192,10,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,4,3,0,2,4,4,4,0,6,1,4,3,3,3,1,7,0,6,1,8,3,1,2,0,7,8,3,6
40075,0,22,175586,9,0,20,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,1,5,2,0,3,0,2,4,3,3,1,6,5,6,3,0,4,2,8,2,2,7,6,0
31319,0,26,491862,11,0,40,0,-1,1,1,0,1,0,0,0,2,1,1,2,1,0,2,2,4,4,2,3,4,5,2,4,1,0,5,2,6,2,3,0,0,3,0,7,4,2,3,1,2,3,9,4,3,0
19819,1,26,314798,9,0,50,0,-1,1,1,0,1,0,0,0,2,2,2,2,1,0,2,2,2,4,2,2,0,5,2,2,0,0,5,2,6,2,3,0,0,3,0,6,7,2,0,1,5,3,9,4,3,0
1584,1,48,65535,9,0,50,0,-1,1,0,0,1,0,1,0,2,1,2,1,1,1,0,2,0,1,1,3,0,0,5,3,4,0,4,6,0,0,3,1,5,2,2,6,6,5,8,6,2,9,1,3,7,0
14981,0,19,211553,10,0,35,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,3,1,0,1,1,5,2,0,5,0,2,4,3,3,1,6,7,6,7,0,3,7,2,8,2,8,1,6
46049,0,34,228386,9,0,70,0,-1,1,1,0,1,0,0,0,2,1,2,2,1,0,0,2,3,4,4,3,0,3,2,4,4,0,1,2,6,2,3,2,7,7,0,6,6,7,3,1,2,0,3,8,3,6
22543,1,40,153031,14,7298,35,1,-1,0,1,1,0,0,1,0,2,0,2,1,3,0,3,2,1,3,4,0,0,4,0,4,5,0,2,5,4,5,2,7,2,7,1,7,2,1,3,0,2,5,5,4,2,5
32730,1,19,164339,9,1055,70,0,-1,1,1,1,1,0,0,0,1,1,2,2,3,1,0,2,2,3,1,3,0,3,0,3,1,0,1,5,0,2,3,2,2,2,0,2,6,1,1,6,8,0,5,1,7,0
35837,0,55,97197,10,0,50,0,-1,0,0,0,1,0,1,0,2,1,2,0,1,0,0,2,0,1,4,3,0,0,5,4,4,4,4,6,4,3,3,1,5,7,4,6,5,5,7,1,2,9,1,9,0,6
30196,0,32,147215,13,0,55,1,-1,0,0,0,1,0,1,0,2,1,2,2,1,0,0,2,3,1,4,3,0,4,5,4,1,0,2,6,6,6,3,7,0,5,6,6,6,2,5,3,2,4,9,6,9,6
42713,0,23,131699,10,0,14,0,-1,0,0,0,1,0,0,1,2,1,2,3,1,0,2,0,2,1,3,1,4,1,5,5,2,0,3,6,2,4,2,6,5,6,5,7,3,5,4,2,5,2,1,7,6,5
27058,1,44,247880,11,8614,40,1,-1,1,1,1,1,0,2,0,2,1,2,0,1,0,0,2,4,3,4,3,0,5,2,4,1,4,6,5,4,2,3,0,7,7,0,6,8,7,3,1,2,3,3,4,3,6
30570,1,36,126569,9,0,45,1,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,1,3,3,0,3,0,5,1,3,6,1,0,3,6,1,0,8,6,2,7,2,3,7,0
33985,0,23,197286,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,3,1,5,6,6,2,0,5,3,2,4,2,6,9,0
1388,1,19,194095,10,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,2,4,2,3,0,3,1,5,1,3,3,1,0,3,6,7,8,8,4,2,8,7,3,8,6
19105,1,27,213421,15,0,50,0,-1,0,1,1,0,0,0,0,1,0,1,2,1,3,3,0,3,4,0,0,2,4,2,1,5,1,0,2,3,5,5,7,7,1,1,4,2,7,6,0,6,4,3,2,2,1
25982,1,34,35595,13,0,30,0,-1,0,1,1,0,0,1,0,1,0,2,1,1,3,3,2,0,4,0,0,0,4,2,1,5,0,2,2,3,5,2,6,7,1,1,6,2,7,6,0,2,4,3,2,2,5
12829,1,30,340917,14,15024,60,1,-1,0,1,1,0,0,0,2,2,1,2,2,2,0,0,2,3,0,4,3,0,4,3,4,1,0,0,3,4,2,3,0,6,7,0,6,4,3,3,1,2,3,8,4,3,6
16332,0,23,199915,13,0,35,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,4,3,0,4,1,4,1,0,0,0,6,6,3,3,1,5,6,6,2,0,5,3,2,4,2,6,9,0
19486,1,53,145419,2,7688,67,1,-1,1,1,0,1,0,2,2,2,1,2,0,2,1,0,2,0,0,1,3,0,3,3,0,4,0,1,3,0,2,3,5,6,2,0,6,6,3,1,6,2,6,8,1,7,0
24588,0,21,197050,10,0,35,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,3,1,0,2,1,5,2,0,3,0,2,4,3,3,1,6,7,6,7,0,3,7,2,8,2,8,1,0
34402,0,32,101345,14,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,3,1,4,3,0,4,5,4,1,0,2,6,6,6,3,7,5,5,6,6,2,5,5,3,2,4,1,6,9,0
36423,1,36,31023,14,0,50,1,-1,0,1,1,0,0,1,0,1,0,2,1,1,3,3,2,3,4,0,0,0,4,2,1,5,0,2,2,3,5,3,7,0,1,1,6,2,2,6,0,2,5,9,2,2,0
34641,1,25,232938,10,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,5,4,2,0,0,5,1,5,2,3,3,1,0,0,6,7,8,0,4,2,8,7,3,8,0
13709,1,27,263552,9,0,50,0,-1,1,0,0,1,0,0,0,2,1,2,2,1,0,2,2,2,1,1,2,0,3,5,3,1,0,5,6,6,2,3,3,5,2,0,6,7,5,1,6,2,8,1,4,7,0
12967,1,39,203070,11,0,49,0,-1,0,0,0,1,0,1,0,2,1,2,2,1,0,0,2,3,1,1,3,0,4,5,3,1,0,1,6,0,2,3,2,5,2,0,6,6,5,1,6,2,0,1,4,7,6
7168,0,22,62865,12,0,40,0,-1,0,0,0,1,0,1,0,2,1,2,1,1,0,0,2,2,1,4,3,0,2,5,4,1,0,3,6,6,2,3,6,5,5,6,6,3,5,5,3,2,4,1,6,9,0
39340,0,58,32954,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,1,4,3,0,0,1,4,4,0,4,0,4,3,3,1,1,7,4,6,5,0,7,1,2,9,2,9,0,0
15681,1,28,201186,9,99999,40,1,-1,1,-1,1,0,0,0,-1,2,1,1,2,-1,0,0,2,2,-1,4,3,2,2,-1,4,1,1,3,-1,4,2,3,3,-1,7,0,1,7,-1,3,1,3,8,-1,4,3,3
28126,1,57,287229,9,0,48,1,-1,1,1,0,1,0,2,0,2,1,2,0,1,0,2,2,4,4,1,3,0,0,2,0,4,0,6,2,1,2,3,0,0,3,0,6,8,2,2,1,2,1,9,4,3,6
22177,0,30,203258,9,0,35,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,1,3,0,2,1,4,4,0,3,0,4,3,3,3,1,7,7,6,1,0,3,7,2,8,2,8,1,0
21479,1,27,128730,11,10520,65,1,-1,0,1,1,1,0,1,2,2,1,2,2,2,0,0,0,3,0,4,3,4,4,3,4,1,0,1,4,4,2,3,2,4,7,0,7,6,6,3,6,2,0,4,4,7,0
